"SpawnBio_om","Recruit_0_om","F_om","SpawnBio_em","Recruit_0_em","F_em","scenario","replicate","A","C","D","L","E","F","I","R","species","year"
4084110000,132223000,0,4395740000,130233000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",16
4084110000,132223000,0,4408930000,113702000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",17
4084110000,132223000,0,4392990000,97008000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",18
4084110000,132223000,0,4359030000,114580000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",19
4084110000,132223000,0,4299470000,165643000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",20
4084110000,132223000,0,4219610000,177508000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",21
4084110000,132223000,0,4150840000,107506000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",22
4084110000,132223000,0,4125430000,137440000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",23
4084110000,132223000,0,4126340000,130976000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",24
4084110000,132223000,0,4124520000,190761000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",25
4084110000,132223000,0.115,4128320000,117847000,0.113578,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",26
3646130000,130119000,0.115,3709830000,119304000,0.112147,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",27
3268920000,127928000,0.115,3369800000,130174000,0.110971,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",28
2951140000,125725000,0.115,3068010000,111684000,0.110282,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",29
2687830000,123581000,0.115,2808170000,110754000,0.10985,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",30
2472310000,121555000,0.115,2586350000,116813000,0.110088,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",31
2297170000,119690000,0.115,2390830000,155498000,0.110953,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",32
2155190000,118005000,0.115,2222200000,119765000,0.112018,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",33
2039920000,116507000,0.115,2093220000,113030000,0.111736,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",34
1945910000,115185000,0.115,2006520000,119333000,0.111179,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",35
1868730000,114026000,0.115,1935740000,128327000,0.110772,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",36
1804870000,113011000,0.115,1876400000,121725000,0.110324,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",37
1751620000,112124000,0.115,1831230000,110659000,0.109476,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",38
1706880000,111347000,0.115,1800040000,133474000,0.108489,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",39
1669030000,110666000,0.115,1774180000,113026000,0.107796,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",40
1636820000,110069000,0.115,1754600000,94146200,0.106543,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",41
1609260000,109545000,0.115,1744980000,99760600,0.10555,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",42
1585590000,109084000,0.115,1728020000,132631000,0.10561,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",43
1565190000,108679000,0.115,1698190000,106911000,0.106377,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",44
1547550000,108322000,0.115,1671220000,106161000,0.106343,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",45
1532260000,108009000,0.115,1656040000,108228000,0.106401,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",46
1518980000,107732000,0.115,1639310000,111094000,0.106646,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",47
1507430000,107489000,0.115,1622390000,90021000,0.106965,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",48
1497350000,107275000,0.115,1607070000,99567900,0.10725,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",49
1488560000,107087000,0.115,1588410000,80826200,0.10837,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",50
1480880000,106921000,0.115,1560390000,115766000,0.109924,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",51
1474150000,106775000,0.115,1524580000,137309000,0.112572,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",52
1468270000,106646000,0.115,1485270000,95327500,0.114443,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",53
1463110000,106533000,0.115,1468230000,93925000,0.114247,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",54
1458580000,106433000,0.115,1467810000,106164000,0.11425,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",55
1454610000,106345000,0.115,1460210000,87127700,0.114827,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",56
1451120000,106267000,0.115,1448810000,110837000,0.115437,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",57
1448050000,106198000,0.115,1433360000,108818000,0.116949,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",58
1445360000,106138000,0.115,1413110000,113964000,0.11804,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",59
1442990000,106085000,0.115,1400830000,105023000,0.118613,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",60
1440900000,106038000,0.115,1396160000,122559000,0.118451,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",61
1439070000,105997000,0.115,1397780000,108441000,0.118114,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",62
1437460000,105960000,0.115,1404960000,98254000,0.116857,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1419980000,101038000,0.115609,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1430470000,109170000,0.115062,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1432620000,121972000,0.115038,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1431430000,105077000,0.114968,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1435610000,126575000,0.114132,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1445720000,90054200,0.113376,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1459110000,90780300,0.111836,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1473950000,110745000,0.111392,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1471710000,111486000,0.112035,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1461950000,104115000,0.11259,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1456260000,98796200,0.11283,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1453120000,104767000,0.113094,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1447730000,108724000,0.113663,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1439840000,101138000,0.114221,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
1427300000,105730000,0.115,1433920000,102303000,0.114535,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",78
1427090000,105725000,0.115,1429370000,97032700,0.114988,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",79
1426900000,105721000,0.115,1422860000,104701000,0.115553,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",80
1426740000,105717000,0.115,1413820000,112241000,0.116468,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",81
1426590000,105713000,0.115,1402620000,98660100,0.117267,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",82
1426460000,105711000,0.115,1.396e+09,109150000,0.117499,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",83
1426350000,105708000,0.115,1392870000,103387000,0.117898,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",84
1426250000,105706000,0.115,1389340000,102503000,0.117983,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",85
1426160000,105704000,0.115,1388640000,106853000,0.11808,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",86
1426080000,105702000,0.115,1386810000,112021000,0.118279,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",87
1426010000,105700000,0.115,1384950000,112350000,0.118327,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",88
1425950000,105699000,0.115,1386600000,101278000,0.117933,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",89
1425900000,105698000,0.115,1393630000,84767700,0.117165,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",90
1425850000,105697000,0.115,1401600000,104175000,0.116764,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",91
1425810000,105696000,0.115,1399580000,99234200,0.117628,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",92
1425780000,105695000,0.115,1387190000,102623000,0.11863,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",93
1425740000,105694000,0.115,1374570000,100712000,0.11981,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",94
1425710000,105693000,0.115,1361310000,101709000,0.120884,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",95
1425690000,105693000,0.115,1349690000,92932900,0.121886,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",96
1425670000,105692000,0.115,1339220000,102589000,0.122784,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",97
1425650000,105692000,0.115,1327680000,99106100,0.124086,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",98
1425630000,105691000,0.115,1314080000,94195600,0.125217,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",99
1425620000,105691000,0.115,1302570000,107093000,0.126335,"A30-C10-D0-L30-E0-F0-I0-R0-cos",55,"A30","C10","D0","L30","E0","F0","I0","R0","cos",100
4084110000,132223000,0,4407980000,142990000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",1
4084110000,132223000,0,4407980000,142823000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",2
4084110000,132223000,0,4408070000,142680000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",3
4084110000,132223000,0,4408310000,142561000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",4
4084110000,132223000,0,4408570000,142469000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",5
4084110000,132223000,0,4408720000,142410000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",6
4084110000,132223000,0,4408660000,142385000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",7
4084110000,132223000,0,4408350000,142394000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",8
4084110000,132223000,0,4407790000,142429000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",9
4084110000,132223000,0,4407050000,142481000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",10
4084110000,132223000,0,4406220000,142509000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",11
4084110000,132223000,0,4405380000,126111000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",12
4084110000,132223000,0,4404620000,124468000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",13
4084110000,132223000,0,4.399e+09,146858000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",14
4084110000,132223000,0,4380630000,152393000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",15
4084110000,132223000,0,4357400000,146290000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",16
4084110000,132223000,0,4343660000,164136000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",17
4084110000,132223000,0,4340970000,122430000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",18
4084110000,132223000,0,4351410000,217132000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",19
4084110000,132223000,0,4368590000,92191100,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",20
4084110000,132223000,0,4398110000,121345000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",21
4084110000,132223000,0,4444730000,111821000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",22
4084110000,132223000,0,4451820000,162835000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",23
4084110000,132223000,0,4433290000,114489000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",24
4084110000,132223000,0,4401870000,103593000,0,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",25
4084110000,132223000,0.115,4373320000,134399000,0.107522,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",26
3646130000,130119000,0.115,3888380000,147813000,0.108302,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",27
3268920000,127928000,0.115,3457640000,106557000,0.109159,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",28
2951140000,125725000,0.115,3102080000,154565000,0.109592,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",29
2687830000,123581000,0.115,2811070000,117232000,0.110401,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",30
2472310000,121555000,0.115,2573510000,133352000,0.110367,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",31
2297170000,119690000,0.115,2394170000,132565000,0.110321,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",32
2155190000,118005000,0.115,2249790000,145335000,0.109896,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",33
2039920000,116507000,0.115,2141980000,115062000,0.109025,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",34
1945910000,115185000,0.115,2066860000,113845000,0.107361,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",35
1868730000,114026000,0.115,2015080000,96195400,0.106005,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",36
1804870000,113011000,0.115,1966720000,97040300,0.105177,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",37
1751620000,112124000,0.115,1914870000,151817000,0.105446,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",38
1706880000,111347000,0.115,1852250000,84804500,0.106612,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",39
1669030000,110666000,0.115,1799840000,85857700,0.10643,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",40
1636820000,110069000,0.115,1764250000,99294200,0.107215,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",41
1609260000,109545000,0.115,1712330000,112049000,0.109151,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",42
1585590000,109084000,0.115,1653230000,78108400,0.111508,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",43
1565190000,108679000,0.115,1599530000,118145000,0.113527,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",44
1547550000,108322000,0.115,1548310000,126334000,0.116545,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",45
1532260000,108009000,0.115,1497080000,110738000,0.118574,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",46
1518980000,107732000,0.115,1469030000,115348000,0.118906,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",47
1507430000,107489000,0.115,1459210000,116191000,0.118523,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",48
1497350000,107275000,0.115,1457910000,109029000,0.117525,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",49
1488560000,107087000,0.115,1464640000,103573000,0.11612,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",50
1480880000,106921000,0.115,1474480000,82758800,0.114877,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",51
1474150000,106775000,0.115,1480740000,84209300,0.114203,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",52
1468270000,106646000,0.115,1474630000,100815000,0.115096,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",53
1463110000,106533000,0.115,1449070000,106182000,0.117346,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",54
1458580000,106433000,0.115,1414710000,115143000,0.119763,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",55
1454610000,106345000,0.115,1384860000,98841100,0.121658,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",56
1451120000,106267000,0.115,1366100000,118972000,0.122401,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",57
1448050000,106198000,0.115,1356870000,97673900,0.12295,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",58
1445360000,106138000,0.115,1353440000,86700400,0.122416,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",59
1442990000,106085000,0.115,1357140000,99506800,0.12219,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",60
1440900000,106038000,0.115,1351940000,118577000,0.123089,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",61
1439070000,105997000,0.115,1337850000,104272000,0.124247,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",62
1437460000,105960000,0.115,1328580000,93818600,0.124333,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",63
1436030000,105928000,0.115,1328650000,101712000,0.124183,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",64
1434780000,105900000,0.115,1326750000,116835000,0.124574,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",65
1433680000,105875000,0.115,1320560000,107566000,0.125027,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",66
1432710000,105853000,0.115,1318920000,113880000,0.12457,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",67
1431860000,105833000,0.115,1325310000,91928900,0.123781,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",68
1431100000,105816000,0.115,1335640000,122263000,0.122525,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",69
1430440000,105801000,0.115,1345120000,102010000,0.122122,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",70
1429850000,105788000,0.115,1351780000,105932000,0.120937,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",71
1429340000,105776000,0.115,1364240000,118140000,0.120051,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",72
1428890000,105766000,0.115,1372470000,105837000,0.119331,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",73
1428480000,105757000,0.115,1382980000,110704000,0.118084,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",74
1428130000,105749000,0.115,1397080000,103184000,0.117008,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",75
1427820000,105741000,0.115,1409420000,125187000,0.115947,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",76
1427550000,105735000,0.115,1420160000,113422000,0.115236,"A30-C10-D0-L30-E0-F0-I0-R0-cos",56,"A30","C10","D0","L30","E0","F0","I0","R0","cos",77
